schema_version,observation_id,reaction_id,canonical_reaction_id,source_dataset,source_row_number,source_declared_family,reference_id,reference_resolution_status,admission_tier,admission_reasons,chemistry_status,condition_status,outcome_status,index_eligibility,reaction_smiles,canonical_reaction_smiles,evidence_quality,transformation_class,transformation_confidence,named_family,family_confidence,reaction_label,reaction_label_status,reaction_display_label_status,reaction_display_label_detailed,reaction_display_label_json,yield_pct,temperature_c,time_h,condition_recipe_id,condition_recipe_core_id,reference_condition_series_id,legacy_condition_recipe_id,raw_recipe_id,catalyst_cas,reagent_cas,solvent_cas,condition_resolved_count,condition_unresolved_count,condition_invalid_count,condition_identity_uncertainty,reaction_scope,formed_ring_sizes,ring_count_delta,reaction_event_count,reaction_event_scope,reaction_signature_id,signature_l0_exact,signature_l1_handle,signature_l2_transformation,signature_l3_bond_edit,signature_l4_environment,reaction_signature_json,reference
1.9,OBS1:a135af683bc41362bd2ffc83a3afae3d4538eb8c189ae5626ec814cdc067c00b,31-013-CAS-7702128,CRX1:20287b86c1149d5a6e6ef74683df7fab3fb3c472014d398090b85d4f2cd297f9,Acetal_ketal_formation,13,Acetal ketal formation,REF1:69698fb6bcc6bea53b09626f164cd5f953142e06a8ef643a615c9ad34214919b,bibliographic_text,rejected,no_usable_transformation_evidence,rejected,resolved_complete,usable,ineligible,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.COC(C)(C)OC>>CC1(C)O[C@H]2[C@@H](O1)[C@@H](CO)O[C@@H]1OC(C)(C)O[C@@H]12,COC(C)(C)OC.O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO>>CC1(C)O[C@H]2[C@@H](O1)[C@@H](CO)O[C@@H]1OC(C)(C)O[C@@H]12,unresolved,,0.0,,0.0,,unavailable,,,,87.0,,,RCR1:85dbef1bbe6651502ddffa9a6ad7ad8d7b0792660643f35fa249e5875672670a,RCORE1:4d2f43f7f1d8f7e98b6d2cd03cb3cf06ff186a18f0b3a10f832ed2058c900d81,,COND1:catalyst=12354-84-6|reagent=unknown|solvent=75-05-8,RAWCOND1:4c71902cf7529767500419a17130653bd858814a289d9012c47a67089bff38f5,12354-84-6,,75-05-8,2,0,0,False,,,,,,,,,,,,,"Carbohydrate Research (2011), 346(13), 2007-2010"
1.9,OBS1:db8e1478f8e665e0a667ce26a17661d41ec15f3bc31b4d3b29d2bdde65cbf800,31-013-CAS-9864448,CRX1:a780f9df10cec720ae2b6ddc0fd3bb6543a982a17bdb741f82c0e34cba18cd39,Acetal_ketal_formation,14,Acetal ketal formation,REF1:522b5e69475a836fa58f2e23048c45e84e429ae224f43dfd57b51062a675616d,bibliographic_text,rejected,condition_identifier_uncertainty|no_usable_transformation_evidence,rejected,unresolved_retained,usable,ineligible,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.COC(C)(C)OC>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@H](O)[C@H]2O1,COC(C)(C)OC.O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@H](O)[C@H]2O1,unresolved,,0.0,,0.0,,unavailable,,,,90.0,,,RCR1:f185ab39d2b58ab9228a078cb4f5d00f5f5c46664ec8ba8dd8a31cd5806dfc22,RCORE1:21e2bf7bb7a0c2b2cf52c54e64552424c2293a694f7c874cede176aca3cf00a4,,COND1:catalyst=50450-21-0|reagent=unknown|solvent=75-05-8,RAWCOND1:1cf4fe6322ee1bcd50bcf06a150b72c2dedda0937028e9dc8adb4d8f244f1f20,50450-21-0,,75-05-8,1,1,0,True,,,,,,,,,,,,,"Carbohydrate Research (2010), 345(1), 154-159"
1.9,OBS1:dc7072bb618f4978b644503751b8bfdae3239887ed1068817eb9b8b4548b508c,31-013-CAS-9880630,CRX1:20287b86c1149d5a6e6ef74683df7fab3fb3c472014d398090b85d4f2cd297f9,Acetal_ketal_formation,15,Acetal ketal formation,REF1:522b5e69475a836fa58f2e23048c45e84e429ae224f43dfd57b51062a675616d,bibliographic_text,rejected,condition_identifier_uncertainty|no_usable_transformation_evidence,rejected,unresolved_retained,usable,ineligible,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.COC(C)(C)OC>>CC1(C)O[C@H]2[C@@H](O1)[C@@H](CO)O[C@@H]1OC(C)(C)O[C@@H]12,COC(C)(C)OC.O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO>>CC1(C)O[C@H]2[C@@H](O1)[C@@H](CO)O[C@@H]1OC(C)(C)O[C@@H]12,unresolved,,0.0,,0.0,,unavailable,,,,91.0,,,RCR1:f185ab39d2b58ab9228a078cb4f5d00f5f5c46664ec8ba8dd8a31cd5806dfc22,RCORE1:21e2bf7bb7a0c2b2cf52c54e64552424c2293a694f7c874cede176aca3cf00a4,,COND1:catalyst=50450-21-0|reagent=unknown|solvent=75-05-8,RAWCOND1:1cf4fe6322ee1bcd50bcf06a150b72c2dedda0937028e9dc8adb4d8f244f1f20,50450-21-0,,75-05-8,1,1,0,True,,,,,,,,,,,,,"Carbohydrate Research (2010), 345(1), 154-159"
1.9,OBS1:bdf1b94b9353ac8f3d2c7fd89d7b79d7615f3585955bc5bcbea6043404507037,31-014-CAS-13739033,CRX1:f2c7291bd1d1c1a7a7ca7ad85cc5014618f7938edd52fa477630c1eb5553031a,Acetal_ketal_formation,16,Acetal ketal formation,REF1:0a8708ddd02b34e482edd091b0e12a5ae18b0b3ce494eea6c3cd229b4cfdd9c7,bibliographic_text,rejected,condition_identifier_uncertainty|no_usable_transformation_evidence,rejected,unresolved_retained,usable,ineligible,c1ccc(C2CO2)cc1.O=Cc1ccccc1>>c1ccc(C2COC(c3ccccc3)O2)cc1,O=Cc1ccccc1.c1ccc(C2CO2)cc1>>c1ccc(C2COC(c3ccccc3)O2)cc1,unresolved,,0.0,,0.0,,unavailable,,,,85.0,,,RCR1:b6613a7d57d2fcf3382eec597474eb7b9a6c65140fa46a5062decd7bd674b1d7,RCORE1:bf7088ba870abc3ce71715d938c0a3e9987c7e21ecc0b72cb066de0cc69e14dc,,COND1:catalyst=1332-37-2+1437326-26-5|reagent=unknown|solvent=75-09-2,RAWCOND1:d8d11dee7e9fcbb4008ac1006c6600dabd0ad2be4c1e2c2fcd5970936abacf9f,1332-37-2|1437326-26-5,,75-09-2,2,1,0,True,,,,,,,,,,,,,"Catalysis Communications (2014), 54104-107"
1.9,OBS1:7cfbb3f16afb5d562648d2bc77963f415bcadaf5371ef7c30c1aabaf42f6a376,31-014-CAS-14120537,CRX1:509f2b872dafc0d8de831e40f0dadba13914fe6867303c40d427acbaafc005df,Acetal_ketal_formation,17,Acetal ketal formation,REF1:0a8708ddd02b34e482edd091b0e12a5ae18b0b3ce494eea6c3cd229b4cfdd9c7,bibliographic_text,rejected,condition_identifier_uncertainty|no_usable_transformation_evidence,rejected,unresolved_retained,usable,ineligible,CC(C)=O.CCCCOCC1CO1>>CCCCOCC1COC(C)(C)O1,CC(C)=O.CCCCOCC1CO1>>CCCCOCC1COC(C)(C)O1,unresolved,,0.0,,0.0,,unavailable,,,,88.0,,,RCR1:f0b9445c5d872c8dfa7b364272a45b568829824b70b587794dc6b8caec7e42d7,RCORE1:860cb6158f26d589664d3c8a7cbe67d0d2ba4eea1053c2c12d91433ee3085598,,COND1:catalyst=1332-37-2+1437326-26-5|reagent=unknown|solvent=unknown,RAWCOND1:bbe04179969130b481810cf262fb59fc311008ed17dee01cbbc4873ac5739924,1332-37-2|1437326-26-5,,,1,1,0,True,,,,,,,,,,,,,"Catalysis Communications (2014), 54104-107"
1.9,OBS1:7f1317113442cb9713dccd64ec81d7cb09ecbf991c6f1fc20fbbbdd6a1ddf613,31-014-CAS-21030514,CRX1:f4ee3fe02df9f481bbf2e6e9b4da243c59ebc8f699388332f4d92d58bb7257f1,Acetal_ketal_formation,18,Acetal ketal formation,REF1:3cec9310c47c41579fc5f9d4646816be61dca692c5061180991cccd9de241c50,bibliographic_text,rejected,multistage_conditions_not_structured|no_usable_transformation_evidence,rejected,multistage_ambiguous,usable,ineligible,CC(C)=O.c1ccc(C2CO2)cc1>>CC1(C)OCC(c2ccccc2)O1,CC(C)=O.c1ccc(C2CO2)cc1>>CC1(C)OCC(c2ccccc2)O1,unresolved,,0.0,,0.0,,unavailable,,,,94.0,,,RCR1:9e2492a64f6aafb2eecb4c13710d81452f403539fc0f6db0e881cd4ebee4ddb4,RCORE1:403ab3744128494ab090b02f1a17ad1ce6b63c217b20c281cf0cb4b49ecc9688,,COND1:catalyst=20244-61-5|reagent=1310-73-2|solvent=67-64-1+7732-18-5,RAWCOND1:be870ed31eba9d29125d8066cea845e0aa4e193004bf96d0a962e3c5fe013c4a,20244-61-5,1310-73-2,67-64-1|7732-18-5,3,1,0,True,,,,,,,,,,,,,"Bulletin of the Chemical Society of Japan (2002), 75(10), 2195-2205"
1.9,OBS1:71f312993fe3c686377f31ed893cb6896fccd97aa6134cc4b4023fff4df187dd,31-014-CAS-21068377,CRX1:e836b9241d1e9156cee859f4ade11a38af557aaa0b333f4f903b41320f994784,Acetal_ketal_formation,19,Acetal ketal formation,REF1:3cec9310c47c41579fc5f9d4646816be61dca692c5061180991cccd9de241c50,bibliographic_text,rejected,multistage_conditions_not_structured|no_usable_transformation_evidence,rejected,multistage_ambiguous,usable,ineligible,CC(C)=O.c1ccc(OCC2CO2)cc1>>CC1(C)OCC(COc2ccccc2)O1,CC(C)=O.c1ccc(OCC2CO2)cc1>>CC1(C)OCC(COc2ccccc2)O1,unresolved,,0.0,,0.0,,unavailable,,,,94.0,,,RCR1:9e2492a64f6aafb2eecb4c13710d81452f403539fc0f6db0e881cd4ebee4ddb4,RCORE1:403ab3744128494ab090b02f1a17ad1ce6b63c217b20c281cf0cb4b49ecc9688,,COND1:catalyst=20244-61-5|reagent=1310-73-2|solvent=67-64-1+7732-18-5,RAWCOND1:be870ed31eba9d29125d8066cea845e0aa4e193004bf96d0a962e3c5fe013c4a,20244-61-5,1310-73-2,67-64-1|7732-18-5,3,1,0,True,,,,,,,,,,,,,"Bulletin of the Chemical Society of Japan (2002), 75(10), 2195-2205"
1.9,OBS1:54396ed8ce10ac9acd02989e894ac5667d669446971b9b9e9f76c335f281dd2a,31-014-CAS-21069137,CRX1:01b168978d38f84624def2de04ee84ae966ed2d791d916762e7099f360c9aa5a,Acetal_ketal_formation,20,Acetal ketal formation,REF1:3cec9310c47c41579fc5f9d4646816be61dca692c5061180991cccd9de241c50,bibliographic_text,rejected,multistage_conditions_not_structured|no_usable_transformation_evidence,rejected,multistage_ambiguous,usable,ineligible,CC(C)=O.C1CCC2OC2C1>>CC1(C)OC2CCCCC2O1,C1CCC2OC2C1.CC(C)=O>>CC1(C)OC2CCCCC2O1,unresolved,,0.0,,0.0,,unavailable,,,,94.0,,,RCR1:9e2492a64f6aafb2eecb4c13710d81452f403539fc0f6db0e881cd4ebee4ddb4,RCORE1:403ab3744128494ab090b02f1a17ad1ce6b63c217b20c281cf0cb4b49ecc9688,,COND1:catalyst=20244-61-5|reagent=1310-73-2|solvent=67-64-1+7732-18-5,RAWCOND1:be870ed31eba9d29125d8066cea845e0aa4e193004bf96d0a962e3c5fe013c4a,20244-61-5,1310-73-2,67-64-1|7732-18-5,3,1,0,True,,,,,,,,,,,,,"Bulletin of the Chemical Society of Japan (2002), 75(10), 2195-2205"
1.9,OBS1:fbdfe752cfdb4b56675208d7e71e813c6773bb48935917292f0006eaf7c68105,31-014-CAS-21070663,CRX1:7a9b77bdc66dd5fad9f0656f2b389925cd4fe59c03765f47d956a975b623599b,Acetal_ketal_formation,21,Acetal ketal formation,REF1:3cec9310c47c41579fc5f9d4646816be61dca692c5061180991cccd9de241c50,bibliographic_text,rejected,multistage_conditions_not_structured|no_usable_transformation_evidence,rejected,multistage_ambiguous,usable,ineligible,CC(C)=O.CCC1CO1>>CCC1COC(C)(C)O1,CC(C)=O.CCC1CO1>>CCC1COC(C)(C)O1,unresolved,,0.0,,0.0,,unavailable,,,,95.0,,,RCR1:9e2492a64f6aafb2eecb4c13710d81452f403539fc0f6db0e881cd4ebee4ddb4,RCORE1:403ab3744128494ab090b02f1a17ad1ce6b63c217b20c281cf0cb4b49ecc9688,,COND1:catalyst=20244-61-5|reagent=1310-73-2|solvent=67-64-1+7732-18-5,RAWCOND1:be870ed31eba9d29125d8066cea845e0aa4e193004bf96d0a962e3c5fe013c4a,20244-61-5,1310-73-2,67-64-1|7732-18-5,3,1,0,True,,,,,,,,,,,,,"Bulletin of the Chemical Society of Japan (2002), 75(10), 2195-2205"
1.9,OBS1:2ef9d9b59cecc4d9e480af0c2e24ddc5433be233585d0cea8939385fd652f0cf,31-014-CAS-21071061,CRX1:dbe4a877cb4c65636e60bf3b13e513f3ae5d54a8f0515471bf2de150904e4805,Acetal_ketal_formation,22,Acetal ketal formation,REF1:3cec9310c47c41579fc5f9d4646816be61dca692c5061180991cccd9de241c50,bibliographic_text,rejected,multistage_conditions_not_structured|no_usable_transformation_evidence,rejected,multistage_ambiguous,usable,ineligible,CC(C)=O.CCCCC1CO1>>CCCCC1COC(C)(C)O1,CC(C)=O.CCCCC1CO1>>CCCCC1COC(C)(C)O1,unresolved,,0.0,,0.0,,unavailable,,,,90.0,,,RCR1:9e2492a64f6aafb2eecb4c13710d81452f403539fc0f6db0e881cd4ebee4ddb4,RCORE1:403ab3744128494ab090b02f1a17ad1ce6b63c217b20c281cf0cb4b49ecc9688,,COND1:catalyst=20244-61-5|reagent=1310-73-2|solvent=67-64-1+7732-18-5,RAWCOND1:be870ed31eba9d29125d8066cea845e0aa4e193004bf96d0a962e3c5fe013c4a,20244-61-5,1310-73-2,67-64-1|7732-18-5,3,1,0,True,,,,,,,,,,,,,"Bulletin of the Chemical Society of Japan (2002), 75(10), 2195-2205"
