reaction_id,yield,z_score,reactant_1,reactant_2,reactant_3,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
C-S Coupling_sample500,75,-0.93,Ar-Br,Alkyl-SH,Inorganic,CuI,phen,,,,,CsF,,,MeCN,False,Oc1c(F)cc(F)cc1Br.FC(F)(F)S.[Cs]>>Fc1cc(F)c2c(c1)SC(F)(F)O2,X / F,"Organic & Biomolecular Chemistry (2018), 16(24), 4558-4562"
C-S Coupling_sample500,71,0.0,Ar-Br,Alkyl-SH,Inorganic,CuI,phen,,,,,CsF,,,MeCN,False,Oc1ccc(Cl)cc1Br.FC(F)(F)S.[Cs]>>FC1(F)Oc2ccc(Cl)cc2S1,X / Cl / F,"Organic & Biomolecular Chemistry (2018), 16(24), 4558-4562"
C-S Coupling_sample500,94,0.37,Ar-Br,Alkyl-SH,Inorganic,Copper(I) thiocyanate,phen,,,,,CsF,,,DMF,False,Oc1c(Br)cccc1Br.FC(F)(F)S.[Cs]>>FC1(F)Oc2c(Br)cccc2S1,Br / X / F,"Organic & Biomolecular Chemistry (2018), 16(24), 4558-4562"
C-S Coupling_sample500,99,0.76,Ar-Br,Alkyl-SH,Inorganic,CuI,phen,,,,,CsF,,,MeCN,False,Oc1ccc(Br)cc1Br.FC(F)(F)S.[Cs]>>FC1(F)Oc2ccc(Br)cc2S1,Br / X / F,"Organic & Biomolecular Chemistry (2018), 16(24), 4558-4562"
C-S Coupling_sample500,75,-1.13,Ar-Br,Alkyl-SH,Inorganic,CuI,phen,,,,,CsF,,,MeCN,False,Oc1ccc(Br)cc1Br.FC(F)(F)S.[Ag]>>FC1(F)Oc2ccc(Br)cc2S1,Br / X / F,"Organic & Biomolecular Chemistry (2018), 16(24), 4558-4562"
C-S Coupling_sample500,2,0.0,Ar-SH,Ar-Br,,Copper(II) chloride/Cu/(S)-[(RuCl(T-BINAP))2(渭-Cl)3[NH2Me2],,NaOtBu,,,,,,1264000-32-9,Mesitylene,False,COc1ccc(S)cc1.COc1ccc(Br)cc1>>Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,,"ACS Catalysis (2011), 1(2), 147-158"
C-S Coupling_sample500,87,0.0,RCH2-SH,Ar-I,,CuI,,K2CO3,,,,,,115-41-3,DMF,False,OCCS.COc1ccc(Br)cc1I>>COc1cc(Br)ccc1SCCO,OH / X / Br / OR,"Tetrahedron Letters (2009), 50(39), 5523-5528"
C-S Coupling_sample500,72,0.0,Ar-SH,Ar-I,CH3-I,Cu,,K2CO3,,,,,,,DMF,False,COc1ccccc1S.COc1cccc(C(=O)O)c1I.CI>>COC(=O)c1cccc(OC)c1Sc1ccccc1OC,OR,"Chemistry - A European Journal (2008), 14(36), 11610-11622"
C-S Coupling_sample500,92,0.0,Ar-I,Bn-SH,,NiCl2(dme),dtbbpy,Pyridine,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",MeCN,False,Cc1ccc(I)cc1.FCc1ccc(CS)cc1>>Cc1ccc(SCc2ccc(F)cc2)cc1,X,"Journal of the American Chemical Society (2016), 138(6), 1760-1763"
C-S Coupling_sample500,90,0.0,Ar-SH,Ar-I,,CuI,phen,DIPEA,,,,TFA,,6485-79-6,PhMe/H2O,False,Sc1ccccc1.CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(I)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(N)=O)[C@@H](C)OC(C)(C)C>>CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(Sc2ccccc2)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(N)=O)[C@@H](C)O,CONHR / CONH2 / acidic / CONR2 / NCOR,"Organic Letters (2012), 14(2), 464-467"
C-S Coupling_sample500,2,0.0,Allyl-SH,Ar-I,,CuI,phen,DIPEA,,,,TFA,,6485-79-6,PhMe/H2O,False,C=CCS.CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(I)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(N)=O)[C@@H](C)OC(C)(C)C>>C=CCSc1ccc(C[C@H](NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(N)=O)cc1,C=CH2 / C=C / Dienophile / CONHR / CONH2 / acidic / CONR2 / NCOR / Motif-C=C / Any-Dienophile,"Organic Letters (2012), 14(2), 464-467"
C-S Coupling_sample500,92,0.0,RCH2-SH,Ar-Br,,Pd2(dba)3,XantPhos,DIPEA,HCl,,,,,,Dioxane/DCM/H2O,False,C[Si](C)(C)CCS.C[Si](C)(C)Oc1ccc(C(c2cccc(Br)c2)(c2cccc(Br)c2)c2cccc(Br)c2)cc1>>C[Si](C)(C)CCSc1cccc(C(c2ccc(O)cc2)(c2cccc(SCC[Si](C)(C)C)c2)c2cccc(SCC[Si](C)(C)C)c2)c1,Si,"Chemistry - A European Journal (2016), 22(37), 13218-13235"
C-S Coupling_sample500,92,0.71,Ar-SH,Ar-Br,,Pd2(dba)3,DPPF,DIPEA,BBr3,,,,,,H2O/PhMe/DCM,False,COc1ccccc1S.O=C(c1cc(Br)c(OCc2ccccc2)cc1OCc1ccccc1)N1Cc2ccccc2C1>>O=C(c1cc(Sc2ccccc2O)c(O)cc1O)N1Cc2ccccc2C1,NCOR / CONR2,"ACS Medicinal Chemistry Letters (2017), 8(10), 1013-1018"
C-S Coupling_sample500,94,0.0,Ar-SH,Ar-Br,,Pd2(dba)3,DPPF,DIPEA,BBr3,,,,,,H2O/PhMe/DCM,False,COc1cccc(S)c1.O=C(c1cc(Br)c(OCc2ccccc2)cc1OCc1ccccc1)N1Cc2ccccc2C1>>COc1cccc(Sc2cc(C(=O)N3Cc4ccccc4C3)c(O)cc2O)c1,OR / NCOR / CONR2,"ACS Medicinal Chemistry Letters (2017), 8(10), 1013-1018"
C-S Coupling_sample500,74,-0.71,Ar-SH,Ar-Br,,Pd2(dba)3,DPPF,DIPEA,BBr3,,,,,,H2O/PhMe/DCM,False,COc1ccc(S)cc1.O=C(c1cc(Br)c(OCc2ccccc2)cc1OCc1ccccc1)N1Cc2ccccc2C1>>O=C(c1cc(Sc2ccc(O)cc2)c(O)cc1O)N1Cc2ccccc2C1,NCOR / CONR2,"ACS Medicinal Chemistry Letters (2017), 8(10), 1013-1018"
C-S Coupling_sample500,76,0.0,AromN-H,Ar-I,,CuBr-SMe2,,,,,,,,1068-55-9/99-65-0,THF,False,S=c1cccc[nH]1.O=S(=O)(Oc1ccccc1I)c1ccc(Cl)cc1>>c1ccc(Sc2ccccc2-c2ccccc2Sc2ccccn2)nc1,Pyridine,"Organic Letters (2015), 17(11), 2649-2651"
C-S Coupling_sample500,96,0.0,Ar-I,Bn-SH,,Pd(dba)2,DPPF,Et3N,,,,,,128-08-5,DMF,False,COc1cccc(I)c1.SCc1ccccc1>>COc1ccc(Br)c(SCc2ccccc2)c1,X / OR,"Organic Letters (2001), 3(5), 651-654"
C-S Coupling_sample500,90,0.0,Ar-SH,Ar-I,,Pd2(dba)3,XantPhos,KOH,,,,,,21351-79-1/Iodine,NMP/H2O,False,CNC(=O)c1ccccc1S.Ic1ccc2cn[nH]c2c1>>CNC(=O)c1ccccc1Sc1ccc2c(I)n[nH]c2c1,CONHR / NCOR / I / X / Pyrazole,"Green Chemistry (2015), 17(1), 225-230"
C-S Coupling_sample500,88,0.0,Ar-Br,Ar-SH,,Cu/(S)-[(RuCl(T-BINAP))2(渭-Cl)3[NH2Me2],,,,,,iPrOH,,51-61-6,,False,CC(=O)c1ccc(Br)cc1.Sc1ccccc1>>CC(=O)c1ccc(Sc2ccc(Cl)cc2)cc1,X / COR / acidic,"Green Chemistry (2013), 15(2), 398-417"
C-S Coupling_sample500,73,0.0,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Cc1cccc(S)c1.COc1ccc(I)cc1>>COc1ccc(Sc2cc(C)ccc2O)cc1,OR,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,76,-0.71,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Sc1ccccc1.FC(F)(F)c1ccccc1I>>Oc1ccccc1Sc1ccccc1C(F)(F)F,CF3 / F / X,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,84,0.71,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Cc1ccc(S)cc1.FC(F)(F)c1ccccc1I>>Cc1ccc(Sc2ccccc2C(F)(F)F)c(O)c1,CF3 / F / X,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,79,0.0,Ar-I,Ar-SH,,CuI,,Cs2CO3,,O2,,,,,DMF,False,COc1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(OC)cc2O)cc1,OR,"Tetrahedron Letters (2016), 57(47), 5211-5214"
C-S Coupling_sample500,70,0.0,Ar-X,Ar-I,,CuI,,Cs2CO3,,O2,,,,,DMF,False,Fc1ccc(S)cc1.COc1ccc(I)cc1>>COc1ccc(Sc2ccc(F)cc2O)cc1,F / X / OR,"Tetrahedron Letters (2016), 57(47), 5211-5214"
C-S Coupling_sample500,76,0.0,Ar-X,Ar-I,,CuI,,Cs2CO3,,O2,,,,,DMF,False,Sc1ccc(Cl)cc1.CCOc1ccc(I)cc1>>CCOc1ccc(Sc2ccc(Cl)cc2O)cc1,Cl / X / OR,"Tetrahedron Letters (2016), 57(47), 5211-5214"
C-S Coupling_sample500,70,0.0,Ar-X,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Sc1ccc(Br)cc1.Brc1ccc(I)cc1>>Oc1cc(Br)ccc1Sc1ccc(Br)cc1,Br / X,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,80,0.71,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Cc1ccc(S)cc1.Brc1ccc(I)cc1>>Cc1ccc(Sc2ccc(Br)cc2)c(O)c1,X / Br,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,78,0.0,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Sc1ccccc1.Clc1ccc(I)cc1>>Oc1ccccc1Sc1ccc(Cl)cc1,X / Cl,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,71,0.0,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Cc1ccc(S)cc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccc(C)cc2O)cc1,,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,77,-0.71,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Cc1cccc(S)c1.Brc1ccc(I)cc1>>Cc1ccc(O)c(Sc2ccc(Br)cc2)c1,X / Br,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,75,0.0,Ar-SH,Ar-I,,CuI,,Cs2CO3,,,,NaCl,,106129-86-6,DMSO/H2O,False,Sc1ccccc1.Brc1ccc(I)cc1>>Oc1ccccc1Sc1ccc(Br)cc1,X / Br,"Journal of the American Chemical Society (2010), 132(44), 15531-15533"
C-S Coupling_sample500,94,0.0,Ar-SH,Ar-I,,CuI,,K2CO3/DABCO,,,,,,,DME,False,COc1ccc(S)cc1.Ic1cccnc1>>c1ccc(Sc2cccnc2)cc1,Pyridine,"Polyhedron (2020), 176114269"
C-S Coupling_sample500,85,0.0,Ar-I,RCH2-NR2,Ar-I,CuI,"1,2-Diaminocyclohexane",K2CO3,,,,,,,DMSO,False,O=[N+]([O-])c1ccc(I)cc1.CCN(CC)CC.Cc1ccc(NC(=S)S)c(I)c1>>Cc1ccc2nc(Sc3ccccc3[N+](=O)[O-])sc2c1,NO2 / NR2,"Organic Letters (2009), 11(19), 4254-4257"
C-S Coupling_sample500,97,0.71,Ar-Cl,Ar-SH,,Pd(dba)2,,NaOtBu,,,,,,158923-11-6,PhMe,False,Cc1cccc(Cl)c1.CC(C)c1ccccc1S>>Cc1ccc(Sc2ccccc2C(C)C)cc1,,"Journal of the American Chemical Society (2006), 128(7), 2180-2181"
C-S Coupling_sample500,93,0.38,Ar-SH,Ar-I,,Cu,,K2CO3,,,Fe,,,,DMAc,False,Sc1ccccc1.CC(C)c1ccc(I)cc1>>CC(C)c1ccccc1Sc1ccccc1,,"Organic & Biomolecular Chemistry (2011), 9(3), 711-716"
C-S Coupling_sample500,79,-0.41,Ar-Br,Ar-SH,,CuI,,KOtBu,,,,,,1909333-84-1,DMF,False,Cc1ccc(Br)cc1.Sc1ccccc1>>Cc1ccc(Sc2ccccc2)cc1.Cc1cccc(Sc2ccccc2)c1,,"Chemistry - A European Journal (2017), 23(42), 10087-10091"
C-S Coupling_sample500,91,0.3,Ar-SH,Ar-I,,nickel chloride hexahydrate,,KOH,,O2,,TBAB,,,,False,Sc1ccccc1.Cc1ccc(I)c(C)c1>>Cc1cc(C)cc(Sc2ccccc2)c1,,"Tetrahedron Letters (2008), 49(9), 1484-1487"
C-S Coupling_sample500,70,0.0,Ar-I,RCH2-NR2,Alkenyl-SH,CuI,phen,K2CO3,,,,,,,DMF,False,Ic1ccccc1.CCN(CC)CC.O=C1Nc2ccccc2/C1=C(/S)C(=O)c1ccc(Cl)cc1>>O=C1Nc2ccccc2/C1=C(/Sc1ccccc1)C(=O)c1ccc(Cl)cc1.O=C1Nc2ccccc2/C1=C(\Sc1ccccc1)C(=O)c1ccc(Cl)cc1,X / CONHR / Dienophile / C=C / Cl / COR / Amide / LactamN / Motif-C=C / Any-Dienophile,"Journal of Sulfur Chemistry (2019), 40(2), 124-136"
C-S Coupling_sample500,79,0.0,Ar-I,RCH2-NR2,Alkenyl-SH,CuI,phen,K2CO3,,,,,,,DMF,False,Ic1ccccc1.CCN(CC)CC.COc1ccc(C(=O)/C(S)=C2/C(=O)Nc3ccccc32)cc1>>COc1ccc(C(=O)/C(Sc2ccccc2)=C2/C(=O)Nc3ccccc32)cc1.COc1ccc(C(=O)/C(Sc2ccccc2)=C2\C(=O)Nc3ccccc32)cc1,CONHR / Dienophile / C=C / COR / OR / Amide / LactamN / Motif-C=C / Any-Dienophile,"Journal of Sulfur Chemistry (2019), 40(2), 124-136"
C-S Coupling_sample500,79,-0.05,Ar-SH,Ar-I,,CuI,,K2CO3,,Oxone,,,,19311-91-2/7226-23-5,DMF,False,Cc1ccc(C)c(S)c1.Cc1cc(I)cc2c(Nc3ccc(N(C)C)cc3)c(C(N)=O)cnc12>>Cc1ccc(C)c(S(=O)(=O)c2cc(C)c3ncc(C(N)=O)c(Nc4ccc(N(C)C)cc4)c3c2)c1,CONH2 / Quinoline / Pyridine / NHAr / NHR / NR2,"Medicinal Chemistry Research (2014), 23(12), 5008-5030"
C-S Coupling_sample500,4,-0.63,Ar-I,RCH2-SH,,CuSO4,,KOH,,,,,,,DMSO/H2O,False,Cc1ccc(I)cc1.SCCCCCS>>Cc1ccc(S)cc1.Cc1ccc(SCCCCCS)cc1,SH,"Advanced Synthesis & Catalysis (2015), 357(10), 2205-2212"
C-S Coupling_sample500,79,1.44,Ar-X,Ar-I,,CuI,,KOH,,,,,,56-40-6/937-14-4,Dioxane/CHCl3,False,Sc1ccc(Br)cc1.Fc1ccc(I)c(F)c1>>O=S(=O)(c1ccc(Br)cc1)c1ccc(F)cc1F,Br / X / F,"ACS Applied Materials & Interfaces (2015), 7(44), 24703-24714"
C-S Coupling_sample500,94,0.0,Ar-SH,Ar-I,,Cu,,KOH,,,,,,937-14-4,H2O/DCM,False,Cc1cccc(C)c1S.CCOC(=O)Cn1nc(-c2ccccc2)c(Cc2ccccc2I)c1C>>Cc1cccc(C)c1S(=O)(=O)c1ccccc1Cc1c(-c2ccccc2)nn(CC(=O)O)c1C,acidic / AromN,"European Journal of Medicinal Chemistry (2014), 71168-184"
C-S Coupling_sample500,5,-0.52,RCH2-SH,Ar-I,,CuSO4,,KOH,,,,,,,DMSO/H2O,False,SCCCS.Cc1ccc(I)cc1>>Cc1ccc(S)cc1.Cc1ccc(SCCCS)cc1,SH,"Advanced Synthesis & Catalysis (2015), 357(10), 2205-2212"
C-S Coupling_sample500,76,0.0,RCH2-SH,Ar-I,,CuI,,,,,,,,90030-48-1,DMSO,False,COC(=O)CCS.CSc1ccc(I)cc1>>COC(=O)CCS(=O)(=O)c1ccc(SC)cc1,CO2R / Ester / acidic / SR,"Tetrahedron Letters (2002), 43(47), 8479-8483"
C-S Coupling_sample500,75,-0.87,Ar-X,Ar-I,,CuI,,KOH,,,,,,56-40-6/937-14-4,Dioxane/CHCl3,False,Sc1ccc(Br)cc1.Fc1ccc(I)cc1>>O=S(=O)(c1ccc(F)cc1)c1ccc(Br)cc1,Br / X / F,"ACS Applied Materials & Interfaces (2015), 7(44), 24703-24714"
C-S Coupling_sample500,1,0.0,Ar-SH,Ar-Cl,,Pd(OAc)2/1'-Bis(diisopropylphosphino)ferrocene,,Bu3N,,,,,,,,False,COc1ccc(S)cc1.CCCCc1ccc(Cl)cc1>>COc1ccc(Sc2ccc(OC)cc2)cc1.CCCCc1ccc(Sc2ccc(CCCC)cc2)cc1.CCCCc1ccc(Sc2ccc(OC)cc2)cc1,OR,"Tetrahedron (2004), 60(34), 7397-7403"
C-S Coupling_sample500,10,0.0,RCH2-NR2,Ar-R,Ar-I,CuSO4,,,,,,,,,MeCN,False,CCN(CC)CC.O=C(S)NCc1ccccc1.COC(=O)c1ccc2c(c1)[I+]c1cc(C(=O)OC)ccc1O2.O=S(=O)([O-])O>>S=C=NCc1ccccc1.COC(=O)c1ccc2c(c1)Sc1cc(C(=O)OC)ccc1O2.COC(=O)c1ccc(Oc2ccc(C(=O)OC)cc2I)c(S)c1,I / X / CO2R / OAr / OR,"Advanced Synthesis & Catalysis (2016), 358(17), 2733-2738"
C-S Coupling_sample500,95,0.0,Alkyl-H-acidic,Ar-I,,Copper(II) chloride,,Et3N,,,,,,,H2O/PEG-400,False,CC(=O)S.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccc(C)cc2)cc1.CC(=O)Sc1ccc(C)cc1,acidic,"Journal of Chemical Research (2013), 37(1), 19-21"
C-S Coupling_sample500,85,0.0,Ar-SH,Ar-I,,CuI,,K2CO3,,,,AcOH,,Hydrogen peroxide,NMP,False,Sc1ccccc1.Cc1cc(I)ccc1Br>>Cc1cc(S(=O)(=O)c2ccccc2)ccc1Br,X / Br,"Chemistry of Materials (2017), 29(4), 1527-1537"
C-S Coupling_sample500,78,0.0,Ar-Br,Ar-Br,,CuI,,Cs2CO3,,,,NH4Cl,,1655-07-8,DMF/H2O,False,O=C(Nc1ccccc1)c1ccccc1Br.FC(F)(F)c1ccc(S)c(Br)c1>>O=C1c2ccccc2Sc2cc(C(F)(F)F)ccc2N1c1ccccc1,Amide / CF3 / F / X,"Synlett (2017), 28(10), 1201-1208"
C-S Coupling_sample500,20,1.15,RCH2-SH,Ar-I,,Cu,,,,,,,,"Sodiumsulfide,anhydrous",DMSO,False,SCCCS.Cc1ccc(I)cc1>>Cc1ccc(S)cc1.Cc1ccc(SCCCS)cc1,SH,"Synlett (2017), 28(17), 2272-2276"
C-S Coupling_sample500,77,0.0,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.Cc1ccc(I)cc1>>Cc1ccc(Sc2nc3ccccc3s2)cc1,,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,77,0.0,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.COc1ccccc1I>>COc1ccccc1Sc1nc2ccccc2s1,OR,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,70,0.0,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(Sc2nc3ccccc3s2)cc1,NO2 / NR2,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,84,0.0,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.Fc1ccc(I)cc1>>Fc1ccc(Sc2nc3ccccc3s2)cc1,X / F,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,83,0.71,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.Clc1ccc(I)cc1>>Clc1ccc(Sc2nc3ccccc3s2)cc1,X / Cl,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,85,0.0,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.FC(F)(F)c1ccc(I)cc1>>FC(F)(F)c1ccc(Sc2nc3ccccc3s2)cc1,CF3 / F / X,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,76,0.0,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.Brc1ccc(I)cc1>>Brc1ccc(Sc2nc3ccccc3s2)cc1,X / Br,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,77,-0.71,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.Clc1ccccc1I>>Clc1ccccc1Sc1nc2ccccc2s1,X / Cl,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,76,0.0,Ar-SH,CH3-NR2,Ar-I,CuBr,phen,K2CO3,,,,NH4Cl,,,H2O,False,Nc1ccccc1S.CN(C)C(=S)SSC(=S)N(C)C.Brc1cccc(I)c1>>Brc1cccc(Sc2nc3ccccc3s2)c1,X / Br,"Journal of Organic Chemistry (2018), 83(19), 11703-11711"
C-S Coupling_sample500,71,0.0,Ar-SH,Ar-Br,,Pd2(dba)3,XantPhos,DIPEA,,,,,,937-14-4,Dioxane/DCM,False,Sc1ccccc1.Brc1cccnc1>>O=S(=O)(c1ccccc1)c1cccnc1,Pyridine,"ACS Omega (2018), 3(5), 4860-4870"
C-S Coupling_sample500,100,0.0,Ar-SH,Ar-Br,,Pd2(dba)3,XantPhos,NaOtBu,,,,,,937-14-4,PhMe/DCM,False,Sc1ccc2ccccc2c1.N#Cc1cscc1Br>>N#Cc1cscc1S(=O)(=O)c1ccc2ccccc2c1,CN / Thiophene,"Journal of Medicinal Chemistry (2019), 62(12), 5863-5884"
